NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,Label2,Label3,Label4,Label5,Label6
45,451,4511,45113,451130,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores","Sewing, Needlework, and Piece Goods Stores"
45,451,4511,45114,451140,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,Musical Instrument and Supplies Stores
45,451,4512,45121,451211,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Book, Periodical, and Music Stores",Book Stores and News Dealers,Book Stores
45,451,4512,45121,451212,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Book, Periodical, and Music Stores",Book Stores and News Dealers,News Dealers and Newsstands
45,451,4512,45122,451220,Retail Trade,"Sporting Goods, Hobby, Book, and Music Stores","Book, Periodical, and Music Stores","Prerecorded Tape, Compact Disc, and Record Stores","Prerecorded Tape, Compact Disc, and Record Stores"
45,452,4521,45211,452111,Retail Trade,General Merchandise Stores,Department Stores,Department Stores,Department Stores (except Discount Department Stores)
45,452,4521,45211,452112,Retail Trade,General Merchandise Stores,Department Stores,Department Stores,Discount Department Stores
45,452,4529,45291,452910,Retail Trade,General Merchandise Stores,Other General Merchandise Stores,Warehouse Clubs and Supercenters,Warehouse Clubs and Supercenters
45,452,4529,45299,452990,Retail Trade,General Merchandise Stores,Other General Merchandise Stores,All Other General Merchandise Stores,All Other General Merchandise Stores
45,453,4531,45311,453110,Retail Trade,Miscellaneous Store Retailers,Florists,Florists,Florists
45,453,4532,45321,453210,Retail Trade,Miscellaneous Store Retailers,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,Office Supplies and Stationery Stores
45,453,4532,45322,453220,Retail Trade,Miscellaneous Store Retailers,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","Gift, Novelty, and Souvenir Stores"
45,453,4533,45331,453310,Retail Trade,Miscellaneous Store Retailers,Used Merchandise Stores,Used Merchandise Stores,Used Merchandise Stores
45,453,4539,45391,453910,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores,Pet and Pet Supplies Stores
45,453,4539,45392,453920,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,Art Dealers,Art Dealers
45,453,4539,45393,453930,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,Manufactured (Mobile) Home Dealers,Manufactured (Mobile) Home Dealers
45,453,4539,45399,453991,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers,Tobacco Stores
45,453,4539,45399,453998,Retail Trade,Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores)
45,454,4541,45411,454111,Retail Trade,Nonstore Retailers,Electronic Shopping and Mail-Order Houses,Electronic Shopping and Mail-Order Houses,Electronic Shopping
45,454,4541,45411,454112,Retail Trade,Nonstore Retailers,Electronic Shopping and Mail-Order Houses,Electronic Shopping and Mail-Order Houses,Electronic Auctions
45,454,4541,45411,454113,Retail Trade,Nonstore Retailers,Electronic Shopping and Mail-Order Houses,Electronic Shopping and Mail-Order Houses,Mail-Order Houses
45,454,4542,45421,454210,Retail Trade,Nonstore Retailers,Vending Machine Operators,Vending Machine Operators,Vending Machine Operators
45,454,4543,45431,454311,Retail Trade,Nonstore Retailers,Direct Selling Establishments,Fuel Dealers,Heating Oil Dealers
45,454,4543,45431,454312,Retail Trade,Nonstore Retailers,Direct Selling Establishments,Fuel Dealers,Liquefied Petroleum Gas (Bottled Gas) Dealers
45,454,4543,45431,454319,Retail Trade,Nonstore Retailers,Direct Selling Establishments,Fuel Dealers,Other Fuel Dealers
45,454,4543,45439,454390,Retail Trade,Nonstore Retailers,Direct Selling Establishments,Other Direct Selling Establishments,Other Direct Selling Establishments
48,481,4811,48111,481111,Transportation and Warehousing,Air Transportation,Scheduled Air Transportation,Scheduled Air Transportation,Scheduled Passenger Air Transportation
48,481,4811,48111,481112,Transportation and Warehousing,Air Transportation,Scheduled Air Transportation,Scheduled Air Transportation,Scheduled Freight Air Transportation
48,481,4812,48121,481211,Transportation and Warehousing,Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Nonscheduled Chartered Passenger Air Transportation
48,481,4812,48121,481212,Transportation and Warehousing,Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Nonscheduled Chartered Freight Air Transportation
48,481,4812,48121,481219,Transportation and Warehousing,Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Other Nonscheduled Air Transportation
48,482,4821,48211,482111,Transportation and Warehousing,Rail Transportation,Rail Transportation,Rail Transportation,Line-Haul Railroads
48,482,4821,48211,482112,Transportation and Warehousing,Rail Transportation,Rail Transportation,Rail Transportation,Short Line Railroads
48,483,4831,48311,483111,Transportation and Warehousing,Water Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Deep Sea Freight Transportation
48,483,4831,48311,483112,Transportation and Warehousing,Water Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Deep Sea Passenger Transportation
48,483,4831,48311,483113,Transportation and Warehousing,Water Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Coastal and Great Lakes Freight Transportation
48,483,4831,48311,483114,Transportation and Warehousing,Water Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Coastal and Great Lakes Passenger Transportation
48,483,4832,48321,483211,Transportation and Warehousing,Water Transportation,Inland Water Transportation,Inland Water Transportation,Inland Water Freight Transportation
48,483,4832,48321,483212,Transportation and Warehousing,Water Transportation,Inland Water Transportation,Inland Water Transportation,Inland Water Passenger Transportation
48,484,4841,48411,484110,Transportation and Warehousing,Truck Transportation,General Freight Trucking,"General Freight Trucking, Local","General Freight Trucking, Local"
48,484,4841,48412,484121,Transportation and Warehousing,Truck Transportation,General Freight Trucking,"General Freight Trucking, Long-Distance","General Freight Trucking, Long-Distance, Truckload"
48,484,4841,48412,484122,Transportation and Warehousing,Truck Transportation,General Freight Trucking,"General Freight Trucking, Long-Distance","General Freight Trucking, Long-Distance, Less Than Truckload"
48,484,4842,48421,484210,Transportation and Warehousing,Truck Transportation,Specialized Freight Trucking,Used Household and Office Goods Moving,Used Household and Office Goods Moving
48,484,4842,48422,484220,Transportation and Warehousing,Truck Transportation,Specialized Freight Trucking,"Specialized Freight (except Used Goods) Trucking, Local","Specialized Freight (except Used Goods) Trucking, Local"
48,484,4842,48423,484230,Transportation and Warehousing,Truck Transportation,Specialized Freight Trucking,"Specialized Freight (except Used Goods) Trucking, Long-Distance","Specialized Freight (except Used Goods) Trucking, Long-Distance"
48,485,4851,48511,485111,Transportation and Warehousing,Transit and Ground Passenger Transportation,Urban Transit Systems,Urban Transit Systems,Mixed Mode Transit Systems
48,485,4851,48511,485112,Transportation and Warehousing,Transit and Ground Passenger Transportation,Urban Transit Systems,Urban Transit Systems,Commuter Rail Systems
48,485,4851,48511,485113,Transportation and Warehousing,Transit and Ground Passenger Transportation,Urban Transit Systems,Urban Transit Systems,Bus and Other Motor Vehicle Transit Systems
48,485,4851,48511,485119,Transportation and Warehousing,Transit and Ground Passenger Transportation,Urban Transit Systems,Urban Transit Systems,Other Urban Transit Systems
48,485,4852,48521,485210,Transportation and Warehousing,Transit and Ground Passenger Transportation,Interurban and Rural Bus Transportation,Interurban and Rural Bus Transportation,Interurban and Rural Bus Transportation
48,485,4853,48531,485310,Transportation and Warehousing,Transit and Ground Passenger Transportation,Taxi and Limousine Service,Taxi Service,Taxi Service
48,485,4853,48532,485320,Transportation and Warehousing,Transit and Ground Passenger Transportation,Taxi and Limousine Service,Limousine Service,Limousine Service
48,485,4854,48541,485410,Transportation and Warehousing,Transit and Ground Passenger Transportation,School and Employee Bus Transportation,School and Employee Bus Transportation,School and Employee Bus Transportation
48,485,4855,48551,485510,Transportation and Warehousing,Transit and Ground Passenger Transportation,Charter Bus Industry,Charter Bus Industry,Charter Bus Industry
48,485,4859,48599,485991,Transportation and Warehousing,Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Special Needs Transportation
48,485,4859,48599,485999,Transportation and Warehousing,Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,All Other Transit and Ground Passenger Transportation
48,486,4861,48611,486110,Transportation and Warehousing,Pipeline Transportation,Pipeline Transportation of Crude Oil,Pipeline Transportation of Crude Oil,Pipeline Transportation of Crude Oil
48,486,4862,48621,486210,Transportation and Warehousing,Pipeline Transportation,Pipeline Transportation of Natural Gas,Pipeline Transportation of Natural Gas,Pipeline Transportation of Natural Gas
48,486,4869,48691,486910,Transportation and Warehousing,Pipeline Transportation,Other Pipeline Transportation,Pipeline Transportation of Refined Petroleum Products,Pipeline Transportation of Refined Petroleum Products
48,486,4869,48699,486990,Transportation and Warehousing,Pipeline Transportation,Other Pipeline Transportation,All Other Pipeline Transportation,All Other Pipeline Transportation
48,487,4871,48711,487110,Transportation and Warehousing,Scenic and Sightseeing Transportation,"Scenic and Sightseeing Transportation, Land","Scenic and Sightseeing Transportation, Land","Scenic and Sightseeing Transportation, Land"
48,487,4872,48721,487210,Transportation and Warehousing,Scenic and Sightseeing Transportation,"Scenic and Sightseeing Transportation, Water","Scenic and Sightseeing Transportation, Water","Scenic and Sightseeing Transportation, Water"
48,487,4879,48799,487990,Transportation and Warehousing,Scenic and Sightseeing Transportation,"Scenic and Sightseeing Transportation, Other","Scenic and Sightseeing Transportation, Other","Scenic and Sightseeing Transportation, Other"
48,488,4881,48811,488111,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Air Transportation,Airport Operations,Air Traffic Control
48,488,4881,48811,488119,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Air Transportation,Airport Operations,Other Airport Operations
48,488,4881,48819,488190,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Air Transportation,Other Support Activities for Air Transportation,Other Support Activities for Air Transportation
48,488,4882,48821,488210,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Rail Transportation,Support Activities for Rail Transportation,Support Activities for Rail Transportation
48,488,4883,48831,488310,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Water Transportation,Port and Harbor Operations,Port and Harbor Operations
48,488,4883,48832,488320,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Water Transportation,Marine Cargo Handling,Marine Cargo Handling
48,488,4883,48833,488330,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Water Transportation,Navigational Services to Shipping,Navigational Services to Shipping
48,488,4883,48839,488390,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Water Transportation,Other Support Activities for Water Transportation,Other Support Activities for Water Transportation
48,488,4884,48841,488410,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Road Transportation,Motor Vehicle Towing,Motor Vehicle Towing
48,488,4884,48849,488490,Transportation and Warehousing,Support Activities for Transportation,Support Activities for Road Transportation,Other Support Activities for Road Transportation,Other Support Activities for Road Transportation
48,488,4885,48851,488510,Transportation and Warehousing,Support Activities for Transportation,Freight Transportation Arrangement,Freight Transportation Arrangement,Freight Transportation Arrangement
48,488,4889,48899,488991,Transportation and Warehousing,Support Activities for Transportation,Other Support Activities for Transportation,Other Support Activities for Transportation,Packing and Crating
48,488,4889,48899,488999,Transportation and Warehousing,Support Activities for Transportation,Other Support Activities for Transportation,Other Support Activities for Transportation,All Other Support Activities for Transportation
49,491,4911,49111,491110,Transportation and Warehousing,Postal Service,Postal Service,Postal Service,Postal Service
49,492,4921,49211,492110,Transportation and Warehousing,Couriers and Messengers,Couriers and Express Delivery Services,Couriers and Express Delivery Services,Couriers and Express Delivery Services
49,492,4922,49221,492210,Transportation and Warehousing,Couriers and Messengers,Local Messengers and Local Delivery,Local Messengers and Local Delivery,Local Messengers and Local Delivery
49,493,4931,49311,493110,Transportation and Warehousing,Warehousing and Storage,Warehousing and Storage,General Warehousing and Storage,General Warehousing and Storage
49,493,4931,49312,493120,Transportation and Warehousing,Warehousing and Storage,Warehousing and Storage,Refrigerated Warehousing and Storage,Refrigerated Warehousing and Storage
49,493,4931,49313,493130,Transportation and Warehousing,Warehousing and Storage,Warehousing and Storage,Farm Product Warehousing and Storage,Farm Product Warehousing and Storage
49,493,4931,49319,493190,Transportation and Warehousing,Warehousing and Storage,Warehousing and Storage,Other Warehousing and Storage,Other Warehousing and Storage
